"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
5608000860,"20140926T000000",920000,4,2.5,3470,10045,2,0,0,3,10,3470,0,1993,0,98027,47.554,-122.095,4370,12359
4353700200,"20141203T000000",501000,2,1.75,1810,7523,1,0,0,3,8,1170,640,1962,1980,98027,47.5695,-122.087,2090,7523
2623069069,"20140911T000000",775000,3,2.5,2620,241200,1.5,0,0,4,9,2620,0,1998,0,98027,47.4574,-122.01,2620,172933
7555210340,"20140825T000000",752500,4,2.25,2360,8616,2,0,0,4,8,2360,0,1974,0,98033,47.6495,-122.198,2360,9337
1797500600,"20140825T000000",850000,5,3.5,3150,4120,2,0,0,3,8,2460,690,1911,2007,98115,47.6754,-122.315,2080,4160
7804700020,"20140812T000000",961500,3,2.5,3910,14000,2,0,0,3,10,3910,0,1999,0,98008,47.6374,-122.12,2280,14000
1245500950,"20150504T000000",1100000,4,2.5,2190,6300,1,0,3,3,7,1240,950,1960,0,98033,47.6918,-122.216,2730,14659
3395040200,"20140709T000000",299880,3,2.5,1460,3044,2,0,0,3,7,1460,0,NA,0,98108,47.544,-122.296,1490,3044
3885803625,"20141203T000000",835000,3,1.75,1490,3840,2,0,0,3,8,1490,0,1984,2014,98033,47.6916,-122.214,3450,8500
9359300250,"20140604T000000",685000,4,2.5,2770,45514,2,0,0,4,9,2770,0,1989,0,98077,47.7751,-122.088,2940,49495
4099501215,"20140603T000000",713250,3,2,2050,9000,1,0,0,4,7,2050,0,1951,0,98040,47.5885,-122.245,2910,8856
7588700177,"20150420T000000",310000,1,0.75,520,2885,1,0,0,4,6,520,0,1947,0,98117,47.6886,-122.378,980,4241
5363200266,"20140623T000000",420000,3,2,1200,5029,1,0,0,3,6,880,320,1937,0,98115,47.6936,-122.294,1510,5854
5459500100,"20140924T000000",680000,3,1.75,2330,9652,1,0,0,4,8,1590,740,1968,0,98040,47.5714,-122.211,2420,9631
809002390,"20150115T000000",658000,3,1.5,1660,3190,1.5,0,0,3,7,1660,0,1919,0,98109,47.6368,-122.351,2200,3240
9320500080,"20140510T000000",265000,4,1,1940,9533,1,0,0,3,7,1080,860,1962,0,98031,47.4139,-122.208,1940,8839
5035300570,"20140923T000000",650000,3,2,2300,5000,1,0,0,4,8,1150,1150,1938,0,98199,47.6521,-122.413,2300,5000
2558700220,"20140721T000000",503000,4,2.75,2100,7350,1,0,0,5,7,1240,860,1978,0,98034,47.7194,-122.172,2490,7350
597000566,"20150428T000000",335000,3,2,1340,1951,1,0,0,3,6,670,670,1915,0,98144,47.5763,-122.309,1520,2248
1545802080,"20140904T000000",230000,3,2,1310,7332,1,0,0,3,7,1310,0,1987,0,98038,47.3597,-122.051,1530,7362
3260810580,"20150417T000000",345000,3,2.75,2190,7258,2,0,0,3,8,2190,0,2000,0,98003,47.3486,-122.301,2190,8645
328000182,"20150501T000000",613500,3,3.25,1876,1531,3,0,0,3,9,1876,0,2009,0,98115,47.6864,-122.265,1876,1533
6844701680,"20150325T000000",455000,2,1.5,1260,5100,1,0,0,3,7,1260,0,1941,0,98115,47.6914,-122.288,1640,5100
339600460,"20141017T000000",419500,3,2.5,1360,3188,2,0,0,3,7,1360,0,1986,0,98052,47.6831,-122.096,1090,3188
925049360,"20150428T000000",512000,2,2,1270,3881,1,0,0,4,6,610,660,1926,0,98105,47.6694,-122.298,1370,5000
1023059429,"20150122T000000",380000,4,2.5,2100,5857,2,0,0,3,8,2100,0,2002,0,98059,47.4956,-122.163,2090,7779
5459000305,"20150408T000000",648752,3,2.25,2060,9953,1,0,0,5,8,1070,990,1964,0,98040,47.5767,-122.233,2340,9600
8902000068,"20140515T000000",430000,3,2,1510,7066,1,0,2,3,7,1230,280,1973,0,98125,47.7053,-122.303,1950,8089
2685600090,"20141118T000000",345000,3,1.5,1030,6969,1,0,0,4,6,1030,0,1921,0,98108,47.5492,-122.3,1420,6000
1088000050,"20150213T000000",678700,3,1.75,1970,10548,1,0,0,4,8,1300,670,1973,0,98033,47.6669,-122.179,2500,8548
9301301145,"20141024T000000",465000,1,1,1020,3200,1,0,0,3,7,1020,0,1927,0,98109,47.6361,-122.343,1670,3480
855700170,"20150225T000000",482000,4,2.25,2240,8322,2,0,0,3,8,2240,0,1979,0,98034,47.728,-122.206,2240,6448
3905040800,"20140925T000000",533600,3,2.5,1930,5080,2,0,0,4,8,1930,0,1990,0,98029,47.5694,-122.001,2190,5085
6056100150,"20140623T000000",160797,3,1.5,1270,2356,2,0,0,3,7,1270,0,2012,0,98108,47.5671,-122.298,1490,2175
6450300605,"20150501T000000",410000,3,2,1750,2550,1,0,0,3,7,1750,0,1955,0,98133,47.7329,-122.343,1370,1533
3329510200,"20141124T000000",299900,3,2.25,2100,8163,2,0,0,3,7,2100,0,1984,0,98001,47.3336,-122.269,1410,7515
3574801500,"20140926T000000",490000,4,2.5,3000,8645,2,0,0,3,8,3000,0,1985,0,98034,47.7315,-122.224,1930,8866
9475200030,"20140616T000000",499000,3,1.75,1750,12325,1,0,0,4,7,1470,280,1968,0,98052,47.6832,-122.118,1820,9750
4109600306,"20150218T000000",475000,2,1,920,5157,1,0,0,3,6,920,0,1909,0,98118,47.5499,-122.269,1700,5150
5101400862,"20140512T000000",499950,3,1,980,6380,1,0,0,3,7,760,220,1941,0,98115,47.692,-122.308,1390,6380
4389201250,"20140513T000000",2450000,5,4,4430,9000,2,0,0,3,10,4430,0,2013,0,98004,47.6168,-122.216,2470,9490
7508200080,"20150410T000000",461000,4,2.75,1700,7495,1,0,0,4,7,1200,500,1964,0,98133,47.7589,-122.354,1650,7495
9276201190,"20140520T000000",480000,4,2.75,2050,3960,1,0,0,4,7,1180,870,1986,0,98116,47.5808,-122.394,1440,5040
7284900098,"20140924T000000",705000,3,2.5,2820,7200,1,0,3,3,9,1780,1040,1979,0,98177,47.7691,-122.388,2300,7200
4309710250,"20140505T000000",736500,4,2.5,3180,21904,2,0,3,3,9,3180,0,2000,0,98059,47.515,-122.117,3715,29170
2749600095,"20140819T000000",595000,2,1.5,870,4800,1,0,0,3,7,870,0,1924,0,98119,47.6509,-122.37,2090,4800
7305300760,"20141222T000000",317500,2,1.5,1220,8409,1,0,0,4,6,1220,0,1948,0,98155,47.7534,-122.324,1130,8409
7326200110,"20141222T000000",324000,3,2.25,1550,4411,2,0,0,3,7,1550,0,2001,0,98019,47.7373,-121.966,1620,4621
8677900123,"20140612T000000",510000,3,1.75,1600,19200,1,0,0,4,7,1600,0,1967,0,98034,47.7202,-122.249,2010,14850
705000120,"20150406T000000",395000,3,1,950,6951,1,0,0,4,7,950,0,1950,0,98125,47.7263,-122.3,1410,7200
1545803240,"20141031T000000",270000,3,2.25,1520,7930,1,0,0,3,7,1160,360,1988,0,98038,47.3605,-122.049,1530,7930
6021502300,"20150211T000000",549010,2,1.75,1560,4141,1,0,0,4,7,880,680,1942,0,98117,47.6863,-122.382,1210,4141
8146100410,"20140805T000000",760000,3,1.5,1170,7645,1,0,0,4,7,1170,0,1955,0,98004,47.6077,-122.194,1870,7678
4022905473,"20141205T000000",565000,5,3,2560,12480,1,0,0,3,8,1590,970,2012,0,98155,47.7657,-122.284,2500,17299
3330500085,"20140918T000000",366000,2,1,1210,3090,1,0,0,3,6,860,350,1926,0,98118,47.5532,-122.277,1210,3348
1051000040,"20150424T000000",1820000,3,2.25,3330,20053,2,0,0,3,9,3330,0,1968,1998,98004,47.6395,-122.214,2870,20053
3095000095,"20140714T000000",580000,3,2,2040,4800,1,0,0,4,7,1020,1020,1925,0,98126,47.5561,-122.377,1640,4800
2771604226,"20141118T000000",509500,2,2.5,1590,1485,2,0,0,3,8,1300,290,1994,0,98199,47.6375,-122.387,1880,3675
5700002020,"20140717T000000",695000,3,1.75,2080,5687,1.5,0,0,4,8,2080,0,1924,0,98144,47.5776,-122.289,2300,5995
1610000016,"20140911T000000",175000,4,1,1300,6030,1.5,0,0,3,6,1300,0,1947,0,98168,47.4778,-122.286,1240,6900
2597670470,"20140813T000000",330000,4,2.5,2080,7000,1,0,0,4,8,1400,680,1989,0,98058,47.4252,-122.163,2090,7082
1925069099,"20140825T000000",915000,3,2.5,3140,9808,2,0,0,3,9,2500,640,2001,0,98052,47.6383,-122.097,2370,10014
9310300300,"20141013T000000",411000,5,1.75,2860,12293,1,0,0,4,8,1430,1430,1947,0,98133,47.7385,-122.348,1920,18110
9273200145,"20141010T000000",1260000,3,3.5,3220,3960,2,0,4,3,10,2760,NA,1991,0,98116,47.5909,-122.384,3080,4444
7889600285,"20141218T000000",315000,3,2.5,1950,3000,2,0,0,3,7,1950,0,2001,0,98146,47.4938,-122.337,1620,6000
7212651100,"20140822T000000",429900,4,3.25,3310,8897,2,0,0,3,9,2380,930,1991,0,98003,47.2655,-122.31,2490,8638
9191201385,"20150301T000000",505400,3,1.75,1640,3400,1,0,0,4,7,930,710,1926,0,98105,47.6694,-122.3,1380,3750
1437500035,"20141010T000000",155000,2,1,1010,43056,1.5,0,0,3,5,1010,0,1990,0,98014,47.7105,-121.316,830,18297
1238500281,"20150410T000000",539000,5,1,1700,11727,1.5,0,0,4,7,1700,0,1954,0,98033,47.686,-122.172,1740,8212
293910030,"20141008T000000",655000,4,2.5,2570,4412,2,0,0,3,9,2570,0,2001,0,98034,47.7076,-122.232,2460,5470
8091670070,"20140804T000000",328000,4,2.5,1850,5388,2,0,0,3,8,1850,0,2009,0,98038,47.3494,-122.041,2140,5086
8691310840,"20140509T000000",833000,4,2.75,3780,10308,2,0,0,3,10,3780,0,1999,0,98075,47.589,-121.983,3500,10740
522049122,"20150402T000000",195000,4,1.75,1320,7694,1,0,0,3,7,1320,0,1928,1972,98148,47.4297,-122.325,1620,8468
425000175,"20141013T000000",208950,3,1,960,5700,1,0,0,4,5,960,0,1956,0,98056,47.4983,-122.172,960,5700
3992700265,"20140804T000000",385100,3,1,1060,8040,1,0,0,4,6,1060,0,1949,0,98125,47.7121,-122.287,1300,7620
7784400070,"20140722T000000",585000,3,1.75,1740,9500,1,0,3,4,8,1150,590,1958,0,98146,47.4919,-122.365,2110,9450
6885900415,"20150107T000000",290000,4,2.75,2240,8162,2,0,0,5,7,1380,860,1946,0,98133,47.7427,-122.34,1550,8163
6738700075,"20140626T000000",755000,4,2.75,2880,4000,1.5,0,0,3,9,2100,780,1912,2000,98144,47.5843,-122.293,2110,4000
8096000060,"20150413T000000",655000,2,1.75,1450,15798,2,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193
9828701565,"20150209T000000",375000,3,2,2240,5200,1,0,0,3,7,1630,610,1954,0,98112,47.6191,-122.296,1470,3775
8656800190,"20141002T000000",280000,3,1.75,2080,87991,1,0,0,3,6,1040,1040,1970,0,98014,47.6724,-121.865,2080,84300
2424039029,"20150427T000000",325000,3,2.25,1330,1198,2,0,0,3,8,1080,250,2007,0,98106,47.555,-122.362,1260,1062
798000421,"20150327T000000",292000,3,1,1730,21183,1,0,0,3,7,1030,700,1955,0,98168,47.5024,-122.332,1610,13000
7604400114,"20140814T000000",450000,4,2.5,2290,5515,2,0,0,3,8,2290,0,2006,0,98106,47.5518,-122.357,1380,5515
1742800430,"20150504T000000",463828,5,1.75,3250,13702,1,0,2,3,8,1650,1600,1965,0,98055,47.4883,-122.225,2620,11328
2767704332,"20140930T000000",469000,3,3.25,1390,1278,2,0,0,3,8,1140,250,2005,0,98107,47.6735,-122.375,1390,1256
3845100140,"20140708T000000",335606,3,2.5,2538,4600,2,0,0,3,8,2538,0,2013,0,98092,47.2584,-122.196,2570,4800
6713700250,"20140604T000000",5e+05,5,3,2920,11440,2,0,0,3,8,2920,0,2003,0,98133,47.7607,-122.354,1720,9348
7214770020,"20150409T000000",549950,5,2.5,2650,54380,2,0,0,3,9,2650,0,1984,0,98077,47.7726,-122.081,2560,49044
1021049057,"20141008T000000",207000,3,1,1980,18730,1,0,0,4,7,1280,700,1943,0,98001,47.3221,-122.282,1356,9450
9406450090,"20150408T000000",293000,4,2.25,2360,6260,2,0,0,3,7,2360,0,1998,0,98038,47.3882,-122.053,2144,6773
8856500220,"20140728T000000",375000,3,3.25,2760,6420,2,0,2,3,9,2110,650,1991,0,98031,47.3895,-122.221,2030,7725
8665050450,"20140912T000000",435000,3,2.5,1730,4065,2,0,0,3,8,1730,0,1996,0,98029,47.5668,-122.005,1730,4094
3204300860,"20140723T000000",820000,2,2.5,2210,4440,2,0,0,4,8,1440,770,1931,0,98112,47.6305,-122.3,1560,4920
3345100030,"20140722T000000",750000,3,2.25,3270,168000,2,0,0,4,10,3270,0,1982,0,98056,47.5197,-122.191,3220,7963
7525410060,"20150109T000000",610000,4,2.25,2090,35040,1,0,0,3,8,1490,600,1980,0,98075,47.5739,-122.032,2910,21132
6909200355,"20150424T000000",830000,5,3.5,2880,3750,2,0,2,3,8,2270,610,2001,0,98144,47.5905,-122.292,2060,4000
8029600400,"20150213T000000",383150,3,2,2210,6387,1,0,0,3,8,NA,0,2003,0,98003,47.265,-122.302,2570,6497
2770606915,"20141020T000000",420000,3,1.5,1050,6615,1,0,0,4,6,800,250,1950,0,98199,47.6578,-122.39,1530,5250
8559300120,"20150416T000000",477500,5,3.5,2815,5619,2,0,0,3,9,2815,0,2012,0,98055,47.4299,-122.207,2583,5295
8156600210,"20150326T000000",1290000,5,3.5,2980,5100,2,0,0,3,10,2370,610,2015,0,98115,47.6782,-122.299,1780,5100
5652600556,"20141028T000000",397380,2,1,1030,5072,1,0,0,3,6,1030,0,1924,1958,98115,47.6962,-122.294,1220,6781
3528900770,"20150423T000000",710200,4,3,1670,2642,2,0,0,3,8,1350,320,2008,0,98109,47.6397,-122.345,1670,2594
4322200050,"20141217T000000",340000,3,2,1870,3378,1,0,0,3,7,1120,750,1913,0,98136,47.5371,-122.393,1870,1872
1489300215,"20141013T000000",1210000,4,3.25,3330,9000,2,0,0,3,9,2870,460,2004,0,98033,47.6836,-122.208,2550,6349
7400062,"20140521T000000",299800,2,1,790,5240,1,0,0,4,6,790,0,1925,0,98118,47.5303,-122.288,1430,5320
5075400035,"20140627T000000",280000,1,1,690,1950,1,0,0,3,6,690,0,1928,0,98117,47.6849,-122.374,1650,4864
3325059177,"20141105T000000",850000,5,2.5,2800,11325,1,0,0,4,8,1400,1400,1970,0,98005,47.6166,-122.172,2510,13700
2310010270,"20150218T000000",280500,3,2.25,1620,7566,2,0,0,3,7,1620,0,1990,0,98038,47.3566,-122.039,1470,7566
8165501540,"20150306T000000",335000,2,2.25,1420,1246,2,0,0,3,8,1420,0,2007,0,98106,47.5394,-122.368,1420,1826
3629970610,"20140718T000000",435000,3,2.5,1600,2375,2,0,0,3,7,1600,0,2005,0,98029,47.5531,-121.996,1830,2375
4053200285,"20140811T000000",725000,3,2.5,3410,41022,2,0,0,3,11,3410,0,1990,0,98042,47.3228,-122.08,2150,21429
952003340,"20140709T000000",380000,2,1,780,3910,1,0,0,3,6,780,0,1918,0,98126,47.566,-122.38,1500,5060
2050100250,"20140903T000000",665000,3,2.5,2330,15536,1,0,2,3,10,2330,0,1996,0,98074,47.655,-122.087,3320,17461
3782100145,"20140512T000000",339000,3,1,1080,8100,1,0,0,4,7,1080,0,1955,0,98155,47.777,-122.307,1080,8100
1402950190,"20140916T000000",321000,4,2.5,2430,5366,2,0,0,3,8,2430,0,2002,0,98092,47.3352,-122.19,2100,5414
922069169,"20140529T000000",503000,3,2,2590,108900,2,0,0,3,8,1980,610,1988,0,98038,47.4088,-122.055,3170,108900
7230200310,"20150409T000000",289571,3,1.5,1340,25160,1,0,0,3,7,1340,0,1968,0,98059,47.475,-122.111,1440,23680
2623089135,"20140616T000000",427000,3,2.5,1830,65340,1,0,0,3,8,1520,310,1991,0,98045,47.4553,-121.75,2100,84942
5420300210,"20141007T000000",258000,3,1.75,2090,7461,1,0,0,3,6,1200,890,1986,0,98030,47.3764,-122.184,1420,7462
9406500480,"20150420T000000",273000,2,2,1384,1822,2,0,0,3,7,1384,0,1990,0,98028,47.7525,-122.244,1078,1315
9267200345,"20140602T000000",342000,2,2.5,1175,1366,2,0,0,3,8,740,435,2005,0,98103,47.6962,-122.342,1710,1255
7137960110,"20150306T000000",284000,4,3,2040,7145,1,0,0,3,8,1490,550,1994,0,98092,47.3275,-122.171,1940,7145
2649500155,"20140610T000000",750000,5,3.25,2750,7500,2,0,1,3,7,2150,600,1937,1997,98033,47.6636,-122.203,2750,7500
9157600060,"20140910T000000",635000,4,2,2660,8160,1,0,0,4,7,1380,1280,1949,0,98177,47.7229,-122.359,1660,8160
1377800010,"20141119T000000",517500,3,1,1190,7000,1,0,0,3,7,1190,0,1943,0,98199,47.6453,-122.403,1350,7000
7504110110,"20150325T000000",720000,3,2.5,2880,10126,2,0,0,4,10,2880,0,1985,0,98074,47.6319,-122.037,2960,10514
4024100496,"20140716T000000",360000,3,1.75,1520,12282,1,0,0,3,8,1220,300,1978,0,98155,47.7516,-122.299,1860,13500
9324320030,"20150317T000000",281000,3,1.75,1690,9826,1,0,0,4,7,1690,0,1988,0,98023,47.314,-122.365,1980,9826
5710600030,"20140922T000000",5e+05,4,1.75,2290,9215,1,0,0,5,8,1270,1020,1969,0,98027,47.5328,-122.051,2290,10200
8835220090,"20140807T000000",313500,3,2.25,1440,3488,2,0,0,4,7,1440,0,1983,0,98034,47.7257,-122.162,1390,3488
1245003255,"20150223T000000",615000,3,1,1120,12500,1,0,0,4,7,1120,0,1977,0,98033,47.6842,-122.2,2380,10000
1154100205,"20141013T000000",305000,1,1,900,7500,1,0,0,3,5,900,0,1946,1987,98155,47.7553,-122.283,1470,7500
1238500978,"20140922T000000",365000,3,1,950,8450,1,0,0,3,7,950,0,1962,0,98033,47.6884,-122.186,1610,10080
6414100111,"20141105T000000",365000,2,1,990,9223,1,0,0,3,7,990,0,1949,0,98125,47.72,-122.32,1230,7244
1085622460,"20140929T000000",460458,4,2.5,3284,6516,2,0,0,3,8,3284,0,2014,0,98092,47.3393,-122.181,2555,5008
4131500190,"20150507T000000",379000,5,2.5,2803,8550,1,0,0,3,8,2803,0,1963,2011,98003,47.3032,-122.306,1810,8550
3760100200,"20141006T000000",395000,5,1.75,2100,9599,1,0,0,3,7,1060,1040,1961,0,98034,47.7097,-122.216,1680,10712
9268851380,"20150403T000000",461000,3,2.25,1620,998,2.5,0,0,3,8,1540,80,2012,0,98027,47.5394,-122.027,1620,1068
1565900390,"20150415T000000",272000,4,2.25,1800,9018,2,0,0,3,7,1800,0,1992,0,98022,47.2126,-121.984,1670,9380
2193300390,"20140923T000000",624000,4,3.25,2810,11250,1,0,0,3,8,1680,1130,1980,0,98052,47.692,-122.099,2110,11250
723049596,"20140509T000000",255000,2,1,810,7980,1,0,0,1,6,810,0,1928,0,98146,47.489,-122.337,1440,7980
8832900360,"20150428T000000",735000,3,1.75,2250,11520,1,0,1,3,8,2250,0,1956,0,98028,47.7619,-122.268,2730,12445
1446400715,"20150422T000000",280000,2,1,1310,6600,1,0,0,3,6,1310,0,1942,0,98168,47.4834,-122.332,1240,6600
513000585,"20140707T000000",631500,4,2,2530,5650,1.5,0,0,4,8,1910,620,1910,0,98116,47.5778,-122.382,1310,5750
2225039103,"20140626T000000",1390000,3,3,2480,5500,2,0,3,3,10,1730,750,1950,2005,98199,47.6466,-122.404,2950,5670
5071700020,"20140703T000000",240000,3,1.75,1570,8750,1,0,0,3,7,1570,0,1960,0,98148,47.4425,-122.333,1890,8825
7983200060,"20150424T000000",230000,3,1,1250,9774,1,0,0,4,7,1250,0,1969,0,98003,47.3343,-122.306,1280,8850
9268851680,"20140516T000000",611000,3,2.5,2134,1984,2.5,0,0,3,8,2134,0,2008,0,98027,47.5402,-122.027,2170,1984
6738700320,"20150414T000000",1250000,4,3.5,3190,6000,1.5,0,3,4,9,2410,780,1912,0,98144,47.5846,-122.29,2840,4000
2422000067,"20150427T000000",230000,3,2.25,1830,11331,1,0,0,3,7,1250,580,1965,0,98001,47.2899,-122.287,2240,16433
8691510170,"20150204T000000",368750,3,2.5,2230,5717,2,0,0,3,7,2230,0,2004,0,98058,47.4388,-122.117,2230,5194
7856000110,"20150203T000000",895000,3,2.5,2750,10000,1,0,3,3,8,1650,1100,1967,0,98006,47.5644,-122.153,2490,10000
5379805121,"20141229T000000",377500,4,2.5,2640,10720,2,0,0,3,8,2640,0,1999,0,98188,47.4485,-122.278,1680,10018
1777600210,"20150217T000000",590000,4,2.25,2530,10611,1,0,0,5,8,1320,1210,1977,0,98006,47.5698,-122.132,2530,10125
5035300650,"20140603T000000",1100000,4,2,2580,6000,1,0,0,5,9,1300,1280,1950,0,98199,47.6514,-122.413,2300,6200
1923000370,"20140512T000000",947500,4,2.25,3290,12329,1.5,0,0,4,10,3290,0,1968,0,98040,47.5639,-122.216,3170,12329
2309710150,"20140804T000000",325000,4,3.25,2800,5291,2,0,0,3,7,2800,0,2011,0,98022,47.1937,-121.977,2380,5291
4345300180,"20150406T000000",269000,3,2,1410,10577,1,0,0,3,7,1410,0,1994,0,98030,47.3642,-122.187,1660,6757
9530101385,"20141014T000000",540000,2,2,1640,3021,1,0,2,3,7,840,800,1959,0,98107,47.666,-122.358,1780,4500
2770601912,"20150402T000000",570000,3,3.25,1550,1280,2,0,0,3,9,1220,330,2013,0,98199,47.6493,-122.384,1550,1579
1698900075,"20150415T000000",740000,4,2.75,2890,4000,1.5,0,0,4,9,2190,700,1931,0,98109,47.6419,-122.351,2280,4000
1426079047,"20140911T000000",620000,3,2.25,2520,212137,2,0,0,3,9,1590,930,2005,0,98019,47.7384,-121.878,2000,212137
5309100450,"20150330T000000",546500,3,2.5,1410,2675,1,0,0,3,7,820,590,1985,0,98117,47.6786,-122.371,1410,4013
6619910260,"20150407T000000",536650,3,1.75,2090,8910,1,0,0,3,8,1230,860,1975,0,98034,47.7149,-122.222,2310,10695
9578140180,"20140611T000000",329950,3,2.5,2456,7566,2,0,0,3,8,2456,0,2012,0,98023,47.297,-122.351,2478,7212
3298720010,"20150412T000000",375000,4,2.75,1430,7403,1,0,0,3,7,1030,400,1982,0,98106,47.5346,-122.344,1480,7663
3705900292,"20150428T000000",420000,3,2,1750,9239,1,0,0,3,8,1410,340,1989,0,98133,47.7583,-122.339,1720,7874
7715801030,"20150331T000000",510000,4,2.5,1620,8125,2,0,0,4,7,1620,0,1983,0,98074,47.6255,-122.059,1480,8120
4188000490,"20140922T000000",9e+05,4,2.5,3620,42580,2,0,0,3,10,3620,0,1984,0,98052,47.7204,-122.115,2950,33167
5249801411,"20141010T000000",725000,5,3.75,3360,6000,2,0,0,3,8,2640,720,1963,1999,98118,47.558,-122.277,1930,6000
7967600069,"20141117T000000",185000,3,1,980,9135,1,0,0,3,7,980,0,1955,0,98001,47.3496,-122.289,1780,9135
7856700060,"20150413T000000",893880,6,2.5,2820,8600,1,0,0,5,8,1430,1390,1967,0,98006,47.565,-122.144,2070,8900
7203600530,"20140529T000000",525000,3,3,2600,5238,1.5,0,3,3,9,1890,710,1989,0,98198,47.3448,-122.327,2220,4853
925059113,"20140813T000000",490000,3,2,2370,12196,2,0,0,4,7,2370,0,1970,0,98033,47.6734,-122.176,1380,12196
8691330910,"20140521T000000",744000,4,2.75,2830,13059,2,0,0,3,10,2830,0,1998,0,98075,47.595,-121.986,3840,11596
524069115,"20140509T000000",759000,3,2.25,2950,78843,1.5,0,0,3,9,2950,0,2006,0,98075,47.5917,-122.068,3880,78843
9144100206,"20141125T000000",592000,3,1.75,1560,7424,1,0,0,5,8,1560,0,1940,0,98117,47.6981,-122.374,1370,7424
1123049126,"20141203T000000",227000,3,1,1340,10035,1,0,0,3,7,1340,0,1959,0,98178,47.4916,-122.254,2090,10035
9151600541,"20140508T000000",719000,3,2.5,1690,4500,1.5,0,1,4,8,1690,0,1928,0,98116,47.5841,-122.383,2140,7200
1310800090,"20141007T000000",240000,3,1,1470,7350,1,0,0,3,7,1470,0,1969,0,98032,47.3616,-122.286,1720,8050
3760500516,"20140724T000000",835000,5,4,3600,14720,1,0,2,5,8,1800,1800,1960,0,98034,47.7022,-122.227,3600,15358
7156200005,"20150402T000000",575000,3,1,1740,9163,1,0,0,3,7,1740,0,1954,0,98125,47.705,-122.299,1490,6509
2311400195,"20150303T000000",1560000,5,3.5,3630,8100,2,0,0,3,10,3630,0,2008,0,98004,47.5951,-122.2,1730,8246
7518503065,"20140623T000000",335000,1,1,720,5100,1,0,0,3,6,720,0,1907,0,98117,47.6821,-122.38,1320,5100
5035300834,"20140530T000000",750000,3,1.75,1700,8400,1,0,0,3,8,1460,240,1947,0,98199,47.6534,-122.415,2010,7000
7520000440,"20150209T000000",214000,3,2,1580,5080,1,0,0,4,6,800,780,1942,0,98146,47.4963,-122.35,1580,7114
9828202325,"20140619T000000",436000,2,1,790,6600,1,0,0,3,6,790,0,1949,0,98122,47.6149,-122.293,1520,4400
6448000090,"20140512T000000",1580000,5,2.75,3650,20150,1,0,0,4,10,2360,1290,1975,0,98004,47.6215,-122.224,3220,19800
1278000210,"20150311T000000",110000,2,1,828,4524,1,0,0,3,6,828,0,1968,2007,98001,47.2655,-122.244,828,5402
7954310210,"20150430T000000",615000,4,2.5,3010,6903,2,0,0,3,9,3010,0,2001,0,98056,47.5213,-122.193,2860,6435
1420400130,"20141226T000000",215000,4,2.25,1900,9600,1,0,0,4,7,1900,0,1967,0,98031,47.4208,-122.2,2040,9600
2771602450,"20140826T000000",370000,2,1.5,1010,2102,2,0,0,3,7,1010,0,1984,0,98119,47.6374,-122.375,1480,2632
1725059330,"20150327T000000",1100000,4,2.5,2570,9470,2,0,0,3,9,2570,0,2006,0,98033,47.6548,-122.19,2570,10663
9269260240,"20150424T000000",501000,4,2.25,2680,5439,2,0,0,3,7,2680,0,2000,0,98011,47.7534,-122.218,2460,4473
379000051,"20140826T000000",307700,5,2.25,1980,13132,1,0,0,4,7,1260,720,1962,0,98198,47.3984,-122.301,1880,11325
1072000240,"20140624T000000",366000,3,1.75,1840,11440,1,0,0,4,8,1340,500,1977,0,98059,47.474,-122.14,1940,11440
3500100025,"20140628T000000",3e+05,4,1,1370,8499,1,0,0,3,7,1370,0,1949,0,98155,47.736,-122.301,1370,8187
3101500010,"20150420T000000",320000,2,1,950,4000,1,0,0,3,6,950,0,1910,0,98144,47.5728,-122.312,1480,4000
1402000210,"20150427T000000",390000,3,2.25,2420,31497,1,0,0,4,8,1750,670,1964,0,98058,47.4422,-122.151,2040,30472
4345000440,"20150223T000000",241500,3,2,1310,7349,1,0,0,3,7,870,440,1995,0,98030,47.3639,-122.186,1690,6580
3298200790,"20140812T000000",475000,3,1,1270,8000,1,0,0,4,6,1270,0,1959,0,98008,47.6175,-122.118,1210,7875
7231501665,"20150403T000000",277000,4,1,1500,5750,1.5,0,0,3,6,1500,0,1925,0,98055,47.4768,-122.206,1330,5750
3432501315,"20140827T000000",277000,3,1,1140,8144,1,0,0,3,7,1140,0,1956,0,98155,47.7464,-122.317,1150,8144
2619600010,"20140513T000000",635000,4,1.75,1950,13320,1,0,0,4,8,1370,580,1969,0,98007,47.6196,-122.139,2120,12051
4139430410,"20141107T000000",1160000,4,3.5,4270,12305,2,0,2,3,10,4270,0,1994,0,98006,47.5489,-122.118,4190,13137
7853270100,"20150315T000000",730000,4,2.5,3470,14271,2,0,0,3,9,3470,0,2005,0,98065,47.5423,-121.877,3450,9380
3699100130,"20141002T000000",495000,2,1,1670,14695,1.5,0,0,5,7,1670,0,1930,0,98033,47.7001,-122.2,1800,11355
3992700048,"20140718T000000",526000,4,1.75,2220,6350,1,0,0,3,7,1110,1110,1959,0,98125,47.7136,-122.29,1950,8100
